,Hotel_Address,lat,lng,City,Country,lat_updated,lon_updated
1321,Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria,48.2110845,16.3838405,Wien,Österreich,48.2083537,16.3725042
1322,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,41.3999934,2.1452467,Barcelona,España,41.3828939,2.1774322
1323,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,41.388024,2.1731556,Barcelona,España,41.3828939,2.1774322
1324,Valencia 157 Eixample 08011 Barcelona Spain,41.38793,2.1568061,Barcelona,España,41.3828939,2.1774322
1325,Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,52.358631,4.8786236,Amsterdam,Nederland,52.3730796,4.8924534
1326,Van Leijenberghlaan 221 Zuideramstel 1082 GG Amsterdam Netherlands,52.3266672,4.8800884,Amsterdam,Nederland,52.3730796,4.8924534
1327,Via A de Tocqueville 7 D Garibaldi Station 20154 Milan Italy,45.4828787,9.186346,Milano,Italia,45.4641943,9.1896346
1328,Via Albricci 2 4 Milan City Center 20122 Milan Italy,45.4608604,9.1890215,Milano,Italia,45.4641943,9.1896346
1329,Via Andegari 9 Milan City Center 20121 Milan Italy,45.4694772,9.1909325,Milano,Italia,45.4641943,9.1896346
1330,Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,45.4501306,9.1696481,Milano,Italia,45.4641943,9.1896346
1331,Via Augusta 5 08006 Barcelona Spain,41.3961294,2.1551626,Barcelona,España,41.3828939,2.1774322
1332,Via Baracchini 12 Milan City Center 20123 Milan Italy,45.461177,9.191047,Milano,Italia,45.4641943,9.1896346
1333,Via Camperio 9 Milan City Center 20123 Milan Italy,45.466598,9.183064,Milano,Italia,45.4641943,9.1896346
1334,Via Carlo Goldoni 33 Citt Studi 20129 Milan Italy,45.4693349,9.2142383,Milano,Italia,45.4641943,9.1896346
1335,Via Cesare Correnti 13 Milan City Center 20123 Milan Italy,45.459485,9.179511,Milano,Italia,45.4641943,9.1896346
1336,Via Cimarosa 6 Fiera Milano City 20144 Milan Italy,45.4661781,9.1588367,Milano,Italia,45.4641943,9.1896346
1337,Via Clerici 11 Milan City Center 20121 Milan Italy,45.4667717,9.1871001,Milano,Italia,45.4641943,9.1896346
1338,Via Cusani 13 Milan City Center 20121 Milan Italy,45.4684251,9.1834161,Milano,Italia,45.4641943,9.1896346
1339,Via De Amicis 32 Milan City Center 20123 Milan Italy,45.4595203,9.1770004,Milano,Italia,45.4641943,9.1896346
1340,Via Dei Fontanili 26 Ripamonti Corvetto 20141 Milan Italy,45.4405621,9.1921165,Milano,Italia,45.4641943,9.1896346
1341,Via dell Orso 7 Milan City Center 20121 Milan Italy,45.4689376,9.1868891,Milano,Italia,45.4641943,9.1896346
1342,Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy,45.49952,9.206138,Milano,Italia,45.4641943,9.1896346
1343,Via delle Erbe 1 Milan City Center 20121 Milan Italy,45.4708973,9.1840992,Milano,Italia,45.4641943,9.1896346
1344,Via Domenico Scarlatti 24 Central Station 20124 Milan Italy,45.4836517,9.2078581,Milano,Italia,45.4641943,9.1896346
1345,Via Domenico Scarlatti 32 Central Station 20124 Milan Italy,45.4845769,9.2065256,Milano,Italia,45.4641943,9.1896346
1346,Via Domodossola 16 Fiera Milano City 20145 Milan Italy,45.480515,9.160063,Milano,Italia,45.4641943,9.1896346
1347,Via Fabio Filzi 25 B Central Station 20124 Milan Italy,45.4841371,9.2001623,Milano,Italia,45.4641943,9.1896346
1348,Via Fabio Filzi 3 Central Station 20124 Milan Italy,45.4868744,9.2018407,Milano,Italia,45.4641943,9.1896346
1349,Via Fatebenefratelli 21 Milan City Center 20121 Milan Italy,45.4726942,9.1943911,Milano,Italia,45.4641943,9.1896346
1350,Via Felice Casati 18 Central Station 20124 Milan Italy,45.4787357,9.2041131,Milano,Italia,45.4641943,9.1896346
1351,Via Feltre 19 B Citt Studi 20132 Milan Italy,45.4911829,9.2393614,Milano,Italia,45.4641943,9.1896346
1352,Via Forcella 6 Navigli 20144 Milan Italy,45.4524879,9.1669784,Milano,Italia,45.4641943,9.1896346
1353,Via G Arimondi 12 Sempione 20155 Milan Italy,45.4897688,9.1549451,Milano,Italia,45.4641943,9.1896346
1354,Via G B Pirelli 7 Central Station 20124 Milan Italy,45.4858877,9.2042827,Milano,Italia,45.4641943,9.1896346
1355,Via G Silva 12 Fiera Milano City 20149 Milan Italy,45.4802503,9.1494925,Milano,Italia,45.4641943,9.1896346
1356,Via Gaetano Airaghi 125 20153 Milan Italy,45.4720654,9.0777871,Milano,Italia,45.4641943,9.1896346
1357,Via Galileo Galilei 2 Central Station 20124 Milan Italy,45.4794587,9.1951427,Milano,Italia,45.4641943,9.1896346
1358,Via Gerolamo Cardano 1 Central Station 20124 Milan Italy,45.4851889,9.198015,Milano,Italia,45.4641943,9.1896346
1359,Via Ges 6 8 Milan City Center 20121 Milan Italy,45.469339,9.195108,Milano,Italia,45.4641943,9.1896346
1360,Via Giacomo Watt 13 Famagosta 20143 Milan Italy,45.443791,9.152947,Milano,Italia,45.4641943,9.1896346
1361,Via Gian Battista Pirelli 20 Central Station 20124 Milan Italy,45.484237,9.198858,Milano,Italia,45.4641943,9.1896346
1362,Via Giorgio Stephenson 55 20157 Milan Italy,45.51152,9.1241306,Milano,Italia,45.4641943,9.1896346
1363,Via Giovanni Battista Fauch Sempione 20154 Milan Italy,45.4859983,9.1637603,Milano,Italia,45.4641943,9.1896346
1364,Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy,45.5099969,9.1739942,Milano,Italia,45.4641943,9.1896346
1365,Via Hoepli 6 Milan City Center 20121 Milan Italy,45.465957,9.192297,Milano,Italia,45.4641943,9.1896346
1366,Via L Muratori 14 Porta Romana 20135 Milan Italy,45.451873,9.20548,Milano,Italia,45.4641943,9.1896346
1367,Via La Spezia 25 Famagosta 20142 Milan Italy,45.4408963,9.1728003,Milano,Italia,45.4641943,9.1896346
1368,Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,41.3833541,2.1794038,Barcelona,España,41.3828939,2.1774322
1369,Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,41.3849695,2.1776631,Barcelona,España,41.3828939,2.1774322
1370,Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,41.3860521,2.176157,Barcelona,España,41.3828939,2.1774322
1371,Via Laietana 49 Ciutat Vella 08003 Barcelona Spain,41.3870479,2.174336,Barcelona,España,41.3828939,2.1774322
1372,Via Layetana 3 Ciutat Vella 08003 Barcelona Spain,41.3822909,2.1807447,Barcelona,España,41.3828939,2.1774322
1373,Via Lazzaretto 5 Central Station 20124 Milan Italy,45.4776167,9.2016244,Milano,Italia,45.4641943,9.1896346
1374,Via Lazzaro Palazzi 18 Central Station 20124 Milan Italy,45.4777623,9.203169,Milano,Italia,45.4641943,9.1896346
1375,Via Lentasio 3 Milan City Center 20122 Milan Italy,45.4580137,9.1913676,Milano,Italia,45.4641943,9.1896346
1376,Via Lodovico Il Moro 117 Navigli 20143 Milan Italy,45.443502,9.1377081,Milano,Italia,45.4641943,9.1896346
1377,Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,45.4436132,9.1161094,Milano,Italia,45.4641943,9.1896346
1378,Via Lucio Giunio Columella 36 Distretto Viale Monza 20128 Milan Italy,45.5161671,9.2272778,Milano,Italia,45.4641943,9.1896346
1379,Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,45.5005657,9.1383663,Milano,Italia,45.4641943,9.1896346
1380,Via Luigi Galvani 12 Central Station 20124 Milan Italy,45.4862032,9.200322,Milano,Italia,45.4641943,9.1896346
1381,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,45.4684949,9.1550355,Milano,Italia,45.4641943,9.1896346
1382,Via Mac Mahon 45 Sempione 20155 Milan Italy,45.4909585,9.1614268,Milano,Italia,45.4641943,9.1896346
1383,Via Manin 7 Milan City Center 20121 Milan Italy,45.4739801,9.1960671,Milano,Italia,45.4641943,9.1896346
1384,Via Manzoni 29 Milan City Center 20121 Milan Italy,45.4699058,9.1925024,Milano,Italia,45.4641943,9.1896346
1385,Via Manzoni 31 Milan City Center 20121 Milan Italy,45.470532,9.19302,Milano,Italia,45.4641943,9.1896346
1386,Via Masaccio 19 Fiera Milano City 20149 Milan Italy,45.4792738,9.1459546,Milano,Italia,45.4641943,9.1896346
1387,Via Mauro Macchi 1 Central Station 20124 Milan Italy,45.4813423,9.2039494,Milano,Italia,45.4641943,9.1896346
1388,Via Mazzini 4 Milan City Center 20123 Milan Italy,45.4633289,9.1884242,Milano,Italia,45.4641943,9.1896346
1389,Via Mecenate 121 20138 Milan Italy,45.4481878,9.2570459,Milano,Italia,45.4641943,9.1896346
1390,Via Medici 3 Milan City Center 20123 Milan Italy,45.4606597,9.1810947,Milano,Italia,45.4641943,9.1896346
1391,Via Melchiorre Gioia 6 Garibaldi Station 20124 Milan Italy,45.4814923,9.192023,Milano,Italia,45.4641943,9.1896346
1392,Via Melchiorre Gioia 73 Central Station 20124 Milan Italy,45.4896727,9.2006406,Milano,Italia,45.4641943,9.1896346
1393,Via Messina 10 Sempione 20154 Milan Italy,45.482442,9.1756982,Milano,Italia,45.4641943,9.1896346
1394,Via Molino Delle Armi 1 Angolo Corso Italia Milan City Center 20123 Milan Italy,45.4559784,9.1871812,Milano,Italia,45.4641943,9.1896346
1395,Via Monte Rosa 90 Fiera Milano City 20149 Milan Italy,45.4788051,9.1446276,Milano,Italia,45.4641943,9.1896346
1396,Via Morigi 2 Milan City Center 20123 Milan Italy,45.4622972,9.1814695,Milano,Italia,45.4641943,9.1896346
1397,Via Murat 21 Niguarda 20159 Milan Italy,45.4984161,9.1904375,Milano,Italia,45.4641943,9.1896346
1398,Via Napo Torriani 18 Central Station 20124 Milan Italy,45.4826692,9.2034371,Milano,Italia,45.4641943,9.1896346
1399,Via Napo Torriani 24 Central Station 20124 Milan Italy,45.4830211,9.2033246,Milano,Italia,45.4641943,9.1896346
1400,Via Ozanam 12 Citt Studi 20129 Milan Italy,45.4802415,9.2131919,Milano,Italia,45.4641943,9.1896346
1401,Via Palmanova 153 20132 Milan Italy,45.5045259,9.246461,Milano,Italia,45.4641943,9.1896346
1402,Via Panfilo Castaldi 7 Central Station 20124 Milan Italy,45.4782808,9.1997755,Milano,Italia,45.4641943,9.1896346
1403,Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,45.463135,9.2102,Milano,Italia,45.4641943,9.1896346
1404,Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy,45.43784,9.230901,Milano,Italia,45.4641943,9.1896346
1405,Via Pietro Orseolo 1 Navigli 20144 Milan Italy,45.4565757,9.1684824,Milano,Italia,45.4641943,9.1896346
1406,Via Poliziano 11 Sempione 20154 Milan Italy,45.4837173,9.1649371,Milano,Italia,45.4641943,9.1896346
1407,Via Privata Fratelli Gabba 7 B Milan City Center 20121 Milan Italy,45.4701334,9.1897405,Milano,Italia,45.4641943,9.1896346
1408,Via Privata Leopoldo Gasparotto 8 Central Station 20124 Milan Italy,45.4881471,9.2016609,Milano,Italia,45.4641943,9.1896346
1409,Via Privata Polonia 10 20157 Milan Italy,45.5138582,9.1194759,Milano,Italia,45.4641943,9.1896346
1410,Via Riccardo Lombardi 9 11 20153 Milan Italy,45.4589731,9.0687506,Milano,Italia,45.4641943,9.1896346
1411,Via Roberto Lepetit 15 Central Station 20124 Milan Italy,45.4829817,9.2041911,Milano,Italia,45.4641943,9.1896346
1412,Via Rubens 21 San Siro 20148 Milan Italy,45.4670579,9.1427822,Milano,Italia,45.4641943,9.1896346
1413,Via San Raffaele 3 Milan City Center 20121 Milan Italy,45.465237,9.191247,Milano,Italia,45.4641943,9.1896346
1414,Via San Raffaele 6 Milan City Center 20121 Milan Italy,45.4655368,9.1914986,Milano,Italia,45.4641943,9.1896346
1415,Via San Tomaso 6 Milan City Center 20121 Milan Italy,45.467298,9.1846982,Milano,Italia,45.4641943,9.1896346
1416,Via San Tomaso 8 b Milan City Center 20121 Milan Italy,45.4672309,9.184154,Milano,Italia,45.4641943,9.1896346
1417,Via Santa Marta 4 Milan City Center 20123 Milan Italy,45.4630441,9.183607,Milano,Italia,45.4641943,9.1896346
1418,Via Santa Radegonda 14 Milan City Center 20121 Milan Italy,45.4657568,9.1916674,Milano,Italia,45.4641943,9.1896346
1419,Via Santa Sofia 10 Milan City Center 20122 Milan Italy,45.4574655,9.1919138,Milano,Italia,45.4641943,9.1896346
1420,Via Santo Spirito 20 Milan City Center 20121 Milan Italy,45.470238,9.195347,Milano,Italia,45.4641943,9.1896346
1421,Via Senato 22 Milan City Center 20121 Milan Italy,45.4714062,9.1965303,Milano,Italia,45.4641943,9.1896346
1422,Via Senato 5 Milan City Center 20121 Milan Italy,45.4691663,9.1984454,Milano,Italia,45.4641943,9.1896346
1423,Via Senigallia 6 20161 Milan Italy,45.5331372,9.1711019,Milano,Italia,45.4641943,9.1896346
1424,Via Silvio Pellico 2 Milan City Center 20121 Milan Italy,45.4648822,9.1893265,Milano,Italia,45.4641943,9.1896346
1425,Via Silvio Pellico 8 Milan City Center 20121 Milan Italy,45.4657842,9.1895321,Milano,Italia,45.4641943,9.1896346
1426,Via Spadari 11 Milan City Center 20123 Milan Italy,45.463579,9.1869092,Milano,Italia,45.4641943,9.1896346
1427,Via Spallanzani 40 Central Station 20129 Milan Italy,45.4779041,9.2094965,Milano,Italia,45.4641943,9.1896346
1428,Via Stamira D Ancona 27 Distretto Viale Monza 20127 Milan Italy,45.501946,9.2277569,Milano,Italia,45.4641943,9.1896346
1429,Via Tarchetti 2 Milan City Center 20121 Milan Italy,45.4769167,9.196665,Milano,Italia,45.4641943,9.1896346
1430,Via Tazzoli 2 Garibaldi Station 20154 Milan Italy,45.4851799,9.1831189,Milano,Italia,45.4641943,9.1896346
1431,Via Tiziano 6 Fiera Milano City 20145 Milan Italy,45.4709657,9.1566242,Milano,Italia,45.4641943,9.1896346
1432,Via Tommaso Grossi 1 Milan City Center 20121 Milan Italy,45.4654912,9.1889612,Milano,Italia,45.4641943,9.1896346
1433,Via Tortona 35 Navigli 20144 Milan Italy,45.4510425,9.1606536,Milano,Italia,45.4641943,9.1896346
1434,Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45.488764,9.183057,Milano,Italia,45.4641943,9.1896346
1435,Via Varesina 124 Certosa 20156 Milan Italy,45.5000245,9.1428722,Milano,Italia,45.4641943,9.1896346
1436,Via Venezia Giulia 8 20157 Milan Italy,45.5147974,9.116606,Milano,Italia,45.4641943,9.1896346
1437,Via Villapizzone 24 Certosa 20156 Milan Italy,45.500667,9.1445874,Milano,Italia,45.4641943,9.1896346
1438,Via Washington 66 Fiera Milano City 20146 Milan Italy,45.4611287,9.1542675,Milano,Italia,45.4641943,9.1896346
1439,Viale Andrea Doria 22 Central Station 20124 Milan Italy,45.4853717,9.2115837,Milano,Italia,45.4641943,9.1896346
1440,Viale Andrea Doria 4 Central Station 20124 Milan Italy,45.4847398,9.2072916,Milano,Italia,45.4641943,9.1896346
1441,Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,45.4635445,9.2068649,Milano,Italia,45.4641943,9.1896346
1442,Viale Bligny 23 Milan City Center 20136 Milan Italy,45.4510397,9.1920911,Milano,Italia,45.4641943,9.1896346
1443,Viale Bligny 56 Milan City Center 20136 Milan Italy,45.4508673,9.1948659,Milano,Italia,45.4641943,9.1896346
1444,Viale Certosa 104 106 Certosa 20156 Milan Italy,45.4947129,9.1418864,Milano,Italia,45.4641943,9.1896346
1445,Viale Certosa 108 Certosa 20156 Milan Italy,45.494861,9.141551,Milano,Italia,45.4641943,9.1896346
1446,Viale Certosa 68 Certosa 20155 Milan Italy,45.4921089,9.1476806,Milano,Italia,45.4641943,9.1896346
1447,Viale Fulvio Testi 300 Bicocca Zara 20126 Milan Italy,45.5266395,9.2131549,Milano,Italia,45.4641943,9.1896346
1448,Viale Isonzo 14 Porta Romana 20135 Milan Italy,45.4471408,9.2070051,Milano,Italia,45.4641943,9.1896346
1449,Viale Isonzo 2 Porta Romana 20135 Milan Italy,45.4472099,9.2090967,Milano,Italia,45.4641943,9.1896346
1450,Viale Lombardia 74 76 Citt Studi 20131 Milan Italy,45.4872511,9.2237385,Milano,Italia,45.4641943,9.1896346
1451,Viale Monte Grappa 12 Garibaldi Station 20124 Milan Italy,45.480968,9.189977,Milano,Italia,45.4641943,9.1896346
1452,Viale Monza 132 Distretto Viale Monza 20127 Milan Italy,45.502453,9.2218364,Milano,Italia,45.4641943,9.1896346
1453,Viale Monza 139 Distretto Viale Monza 20125 Milan Italy,45.50054,9.2208089,Milano,Italia,45.4641943,9.1896346
1454,Viale Murillo 9 Fiera Milano City 20149 Milan Italy,45.4725167,9.1439198,Milano,Italia,45.4641943,9.1896346
1455,Viale Piave 42 Milan City Center 20129 Milan Italy,45.4736557,9.2066824,Milano,Italia,45.4641943,9.1896346
1456,Viale Sarca 336 Bicocca Zara 20125 Milan Italy,45.5257221,9.2150033,Milano,Italia,45.4641943,9.1896346
1457,Viale Suzzani 13 Bicocca Zara 20162 Milan Italy,45.506502,9.1965192,Milano,Italia,45.4641943,9.1896346
1458,Viale Tunisia 9 Central Station 20124 Milan Italy,45.4770906,9.2054208,Milano,Italia,45.4641943,9.1896346
1459,Vijzelstraat 4 Amsterdam City Center 1017 HK Amsterdam Netherlands,52.3663727,4.8930505,Amsterdam,Nederland,52.3730796,4.8924534
1460,Vijzelstraat 49 Amsterdam City Center 1017 HE Amsterdam Netherlands,52.365823,4.893243,Amsterdam,Nederland,52.3730796,4.8924534
1461,Vilamari 34 36 Eixample 08015 Barcelona Spain,41.3766732,2.1524478,Barcelona,España,41.3828939,2.1774322
1462,Vilana 7 Sarri St Gervasi 08017 Barcelona Spain,41.4047934,2.1288527,Barcelona,España,41.3828939,2.1774322
1463,Villarroel 106 Eixample 08011 Barcelona Spain,41.3853781,2.1567228,Barcelona,España,41.3828939,2.1774322
1464,Viriotgasse 5 09 Alsergrund 1090 Vienna Austria,48.2307014,16.3552189,Wien,Österreich,48.2083537,16.3725042
1465,Vondelstraat 18 30 Oud West 1054 GE Amsterdam Netherlands,52.3625662,4.8779225,Amsterdam,Nederland,52.3730796,4.8924534
1466,W hringer Stra e 12 09 Alsergrund 1090 Vienna Austria,48.222309,16.351561,Wien,Österreich,48.2083537,16.3725042
1467,W hringer Stra e 33 35 09 Alsergrund 1090 Vienna Austria,48.220299,16.35585,Wien,Österreich,48.2083537,16.3725042
1468,Wagramer Stra e 16 18 22 Donaustadt 1220 Vienna Austria,48.2340799,16.4210093,Wien,Österreich,48.2083537,16.3725042
1469,Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,48.2353789,16.4219737,Wien,Österreich,48.2083537,16.3725042
1470,Wagramer Stra e 51 22 Donaustadt 1220 Vienna Austria,48.2390022,16.4292329,Wien,Österreich,48.2083537,16.3725042
1471,Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria,48.231915,16.417026,Wien,Österreich,48.2083537,16.3725042
1472,Wallgasse 23 06 Mariahilf 1060 Vienna Austria,48.1919288,16.3391395,Wien,Österreich,48.2083537,16.3725042
1473,Webgasse 23 06 Mariahilf 1060 Vienna Austria,48.1941905,16.3462578,Wien,Österreich,48.2083537,16.3725042
1474,Webgasse 26 06 Mariahilf 1060 Vienna Austria,48.1945774,16.346356,Wien,Österreich,48.2083537,16.3725042
1475,Weihburggasse 3 01 Innere Stadt 1010 Vienna Austria,48.2072348,16.372238,Wien,Österreich,48.2083537,16.3725042
1476,Westeinde 26 Amsterdam City Center 1017 ZP Amsterdam Netherlands,52.3583821,4.8988777,Amsterdam,Nederland,52.3730796,4.8924534
1477,Western Avenue Ealing London W5 1HG United Kingdom,51.5403942,-0.3697581,London,United Kingdom,51.4893335,-0.144055085
1478,Western Gateway Newham London E16 1FA United Kingdom,51.5084195,0.0253216,London,United Kingdom,51.4893335,-0.144055085
1479,Westminster Bridge Road Lambeth London SE1 7UT United Kingdom,51.5009609,-0.1165913,London,United Kingdom,51.4893335,-0.144055085
1480,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,51.4242413,-0.2293503,London,United Kingdom,51.4893335,-0.144055085
1481,Weteringschans 251 Amsterdam City Center 1017 XJ Amsterdam Netherlands,52.3594783,4.895853,Amsterdam,Nederland,52.3730796,4.8924534
1482,Whitcomb Street Trafalgar Square Westminster Borough London WC2H 7HG United Kingdom,51.509133,-0.130189,City of Westminster,United Kingdom,51.4973206,-0.137149
1483,Whitehall Place Westminster Borough London SW1A 2BD United Kingdom,51.5045583,-0.1262584,London,United Kingdom,51.4893335,-0.144055085
1484,Wibautstraat 129 Oost 1091 GL Amsterdam Netherlands,52.3546649,4.9131641,Amsterdam,Nederland,52.3730796,4.8924534
1485,Wiedner G rtel 14 04 Wieden 1040 Vienna Austria,48.1877258,16.3781454,Wien,Österreich,48.2083537,16.3725042
1486,Wiedner Hauptstr 27 29 04 Wieden 1040 Vienna Austria,48.1953229,16.3672882,Wien,Österreich,48.2083537,16.3725042
1487,Wiedner Hauptstra e 12 04 Wieden 1040 Vienna Austria,48.1974036,16.3673003,Wien,Österreich,48.2083537,16.3725042
1488,Wiedner Hauptstra e 44 04 Wieden 1040 Vienna Austria,48.1935235,16.3669145,Wien,Österreich,48.2083537,16.3725042
1489,Wildpretmarkt 5 01 Innere Stadt 1010 Vienna Austria,48.2104468,16.3715781,Wien,Österreich,48.2083537,16.3725042
1490,Wilton Place Knightsbridge Westminster Borough London SW1X 7RL United Kingdom,51.5020912,-0.1577795,London,United Kingdom,51.4893335,-0.144055085
